x,x_dot,theta,theta_dot
2.319109719901930045e-01,4.455702588332823288e-01,2.270082335703651033e+00,7.899739087587404285e+00
3.050240420671210262e-01,8.878795880079115577e-01,3.223432617524960353e+00,1.040178168696864880e+01
3.689018512222910773e-01,3.327602161694125371e-01,4.127872709621184910e+00,7.243686119888112174e+00
3.819549470326099039e-01,4.343688135630776638e-04,4.674851713615427506e+00,3.774667929196169336e+00
3.795202433771429074e-01,-1.923114633530869158e-02,4.889430701097073673e+00,5.214186662741013834e-01
3.795357572178185701e-01,4.241776477216807791e-03,4.779229762919062097e+00,-2.725592114682199529e+00
3.727903431062457584e-01,-1.989623317881906717e-01,4.341600657121657214e+00,-6.071231949883410195e+00
3.262011491003688479e-01,-7.669765387901972264e-01,3.550455094848147475e+00,-9.704281549433632748e+00
2.447710327976974076e-01,-6.346590362425804654e-01,2.553133126796691243e+00,-9.012305863547943829e+00
2.107870159054479331e-01,-1.083338781587315780e-01,1.838652638481233836e+00,-5.337270595453642130e+00
2.094528485793396289e-01,3.021102209485789294e-02,1.471496753422062209e+00,-2.033013840896312097e+00
2.111470647587787575e-01,-1.881112483917534621e-03,1.430746750772283749e+00,1.218109251612580657e+00
2.124717060404179292e-01,6.800179683445076173e-02,1.715518414042697781e+00,4.489539163816330891e+00
2.367503832197832281e-01,4.886065457991063954e-01,2.338587632040590503e+00,8.055585693875313424e+00
3.118575918769505018e-01,8.596946867526592539e-01,3.294129229447242846e+00,1.016758888777252956e+01
3.712666256425662392e-01,2.976488583678627009e-01,4.162932331920005780e+00,6.877021084405737561e+00
3.826898430230465387e-01,-9.383740964238052040e-04,4.675520205074303881e+00,3.441791721934028825e+00
3.806905237830905953e-01,-1.377176756812909311e-02,4.856579375290675848e+00,1.822602536994377687e-01
3.804298306499396820e-01,-1.158945566303676809e-02,4.712010669019125686e+00,-3.074926367083097745e+00
3.698504443652783080e-01,-2.632553846221909466e-01,4.237717200318093624e+00,-6.465203916449328680e+00
3.155921820127957078e-01,-8.215590978696863944e-01,3.409136932357252014e+00,-9.911493565692905960e+00
2.381236107542446245e-01,-5.405929915006363329e-01,2.442226732044569637e+00,-8.376405642516782990e+00
2.107515197540425766e-01,-7.564067575597209492e-02,1.788855881248221813e+00,-4.766786235218852141e+00
2.103835788142953411e-01,2.459776872543548501e-02,1.477508325715907622e+00,-1.477250660876765265e+00
2.115407435151941962e-01,7.276074472544238328e-04,1.492719801264810853e+00,1.781427852435884640e+00
2.154998265054421658e-01,1.257717490600119281e-01,1.834823317979256796e+00,5.082961975552029443e+00
2.494442587035764214e-01,6.138425100899039810e-01,2.521302509437347350e+00,8.697490822446308556e+00
3.289821941536436589e-01,7.674650993452962755e-01,3.493436566832148760e+00,9.589525921940932562e+00
3.764212034153999742e-01,2.061239481581534916e-01,4.279307171838840240e+00,6.033655787224190270e+00
3.831691338575906047e-01,-1.184889187613025543e-02,4.712248549693554445e+00,2.669359473687766826e+00
3.815339746671377874e-01,-6.385825918440385732e-03,4.816016430099872458e+00,-5.934264397358719467e-01
3.802274737126801196e-01,-5.078791089477330961e-02,4.593402721698724100e+00,-3.865160439291340122e+00
3.609149276762250169e-01,-4.031579760408888768e-01,4.036045710902843808e+00,-7.352060182311027425e+00
2.931417464945824114e-01,-8.591660482676962696e-01,3.135967507351745009e+00,-1.003519690295479805e+01
2.271869322490006338e-01,-3.765822812294865041e-01,2.242977883325486310e+00,-7.250454142370064581e+00
2.104100360229662070e-01,-2.740800996201462822e-02,1.695669456429391042e+00,-3.766227345902157353e+00
2.113506180247744226e-01,1.636699591349112179e-02,1.483012110502507808e+00,-4.927111947104693135e-01
2.123094219205362010e-01,1.875145978254930818e-02,1.596984539941405989e+00,2.773081981506237970e+00
2.227774425902649125e-01,2.496430107015153443e-01,2.040747663290620739e+00,6.147377287722965988e+00
2.741549658906936582e-01,7.869469473452914698e-01,2.835269777406570935e+00,9.584122264538928349e+00
3.513204927164247371e-01,5.657673850148328132e-01,3.786567339359929729e+00,8.366945768593296862e+00
3.813669562899309473e-01,9.813328947382844725e-02,4.441130446088210171e+00,4.778973853440045438e+00
3.832411390126131967e-01,-1.704593177073055257e-02,4.753080484399887062e+00,1.478252481873434832e+00
3.821053740487221351e-01,-7.867746945844914658e-03,4.737584645085193280e+00,-1.788192284847683666e+00
3.766815525606978521e-01,-1.477177259994257863e-01,4.394273016899863826e+00,-5.101303940626165101e+00
3.402602739250415453e-01,-6.337777458183467827e-01,3.706507492842182838e+00,-8.674732989437860198e+00
2.618871974057140894e-01,-7.277716097746030899e-01,2.753222441725675207e+00,-9.242505484892337364e+00
2.173925513300472290e-01,-1.928323507728329222e-01,2.001642583732911262e+00,-5.716389789270988508e+00
2.108446719608471076e-01,6.943698330758764012e-03,1.599371556524490368e+00,-2.365478834746396863e+00
2.121587028616348514e-01,9.103803246412061484e-03,1.526283369223331299e+00,9.032605296516253990e-01
2.151916737951436176e-01,8.682377989414094555e-02,1.780389081196558809e+00,4.189117840436131779e+00
2.404707494034239723e-01,4.828610218354614236e-01,2.372095173652975397e+00,7.704950941123189345e+00
3.126940960629729926e-01,8.213333910236679802e-01,3.284484320456783735e+00,9.702258380222765766e+00
3.707496910592609218e-01,3.065137128627797858e-01,4.116117061531188170e+00,6.577917422339873532e+00
3.838637411903443319e-01,1.832229414259393604e-02,4.600206226849838487e+00,3.157991574331565410e+00
3.831386769947389137e-01,-1.148264543958747892e-02,4.752192178235862485e+00,-1.155193062643072865e-01
3.812445276151243956e-01,-5.081875126969680884e-02,4.577063945849553228e+00,-3.390951061625575136e+00
3.638140721876925165e-01,-3.601993839147454857e-01,4.068918535386424118e+00,-6.826901168521022356e+00
3.013617275148819941e-01,-8.288444933297985928e-01,3.219209494264619220e+00,-9.696779935303670328e+00
2.331488697224209927e-01,-4.247191246259951480e-01,2.331500702438214390e+00,-7.348774500877938820e+00
2.124341595854313258e-01,-5.428255265176465394e-02,1.774093574547889407e+00,-3.859557016206271118e+00
2.119451793108137472e-01,1.347548110175037124e-02,1.552668369371820178e+00,-5.765867582550110448e-01
2.135095121003243446e-01,3.260256164258046319e-02,1.658543459880374327e+00,2.695380836795348234e+00
2.258558655773832968e-01,2.709531457699473345e-01,2.094792860350038310e+00,6.070904885194927658e+00
2.784049062065275804e-01,7.774816412669142141e-01,2.877046774698101661e+00,9.360254151438276438e+00
3.526393021290730179e-01,5.372696033253847592e-01,3.794573252178880640e+00,8.002092660055213358e+00
3.815347157115761001e-01,1.002420083261826578e-01,4.416228057585158240e+00,4.472762286988570146e+00
3.840617467947668451e-01,-1.054596462858633198e-02,4.697861773663092322e+00,1.174596742042754327e+00
3.827211764207246181e-01,-2.269866748474652293e-02,4.651792779077490891e+00,-2.096351254459885904e+00
3.737351642191558132e-01,-2.070250090265077780e-01,4.276790038693609297e+00,-5.432837242919747567e+00
3.298418372233208329e-01,-7.006496726030571054e-01,3.557332443166954405e+00,-8.881018585929600917e+00
2.535775972925189969e-01,-6.302843880540563992e-01,2.632512626692658841e+00,-8.509792690506982282e+00
2.169231770004269866e-01,-1.493593739541564380e-01,1.956634348581963501e+00,-4.998177074136665787e+00
2.119824843905728229e-01,4.937735330313685646e-03,1.623846860703755279e+00,-1.680203551104491488e+00
2.132128698350775342e-01,1.901704877955820439e-02,1.619363525681323912e+00,1.590497060124307804e+00
2.201886807878103425e-01,1.642524917041731369e-01,1.943029434603475103e+00,4.903143515630808302e+00
2.573822344136344475e-01,6.254026839225229617e-01,2.608209821352082347e+00,8.390893229701932299e+00
3.330960122502307774e-01,6.995005538323776362e-01,3.524875291339423899e+00,8.858770648095358524e+00
3.766827779387417752e-01,1.992966457298005201e-01,4.244106042343756435e+00,5.434591491259435081e+00
3.843644932769689770e-01,4.677959688141106361e-03,4.619094341522964164e+00,2.095121993348664002e+00
3.834405052638641953e-01,-1.668874731882848128e-02,4.665044572167979631e+00,-1.175619072889107386e+00
3.777715000274903256e-01,-1.350446622251666728e-01,4.383292966468798291e+00,-4.473890217651229406e+00
3.456081347922408398e-01,-5.610650717343304006e-01,3.762749840123392087e+00,-7.955860383509544498e+00
2.719533954491121230e-01,-7.424981502193387373e-01,2.862397331924004362e+00,-9.060054985637259861e+00
2.228775162246221242e-01,-2.437664282069076926e-01,2.110964810056811469e+00,-5.779888236197151308e+00
2.126202214472096563e-01,-1.480699674975241055e-02,1.702693213331383681e+00,-2.420912246231860632e+00
2.132450727186926409e-01,1.628294658604833786e-02,1.624202415897245455e+00,8.499658352651352500e-01
2.182259694053243215e-01,1.173252833039055976e-01,1.873130466272752592e+00,4.139390401652311091e+00
2.469762047119780368e-01,5.131009844388718655e-01,2.458734143521290161e+00,7.602491464906344198e+00
3.182751397795208770e-01,7.657754099793109281e-01,3.340420648722459696e+00,9.144660655526141824e+00
3.714346253706941048e-01,2.813239146028270743e-01,4.113387460176286758e+00,6.032379139831081538e+00
3.840336955196377855e-01,2.573401478885723945e-02,4.546038947094658944e+00,2.658959541451924480e+00
3.838374430623012201e-01,-1.533556038006035106e-02,4.648298792399803148e+00,-6.119224049874567584e-01
3.792822567196216244e-01,-1.065023259037690545e-01,4.423348581756918918e+00,-3.895679912083585883e+00
3.527604548448889377e-01,-4.797987446138848311e-01,3.863239427295664719e+00,-7.339263893561550844e+00
2.836273563024525601e-01,-7.739514570999314058e-01,2.998658965141786314e+00,-9.150035624961885716e+00
2.279310299150033581e-01,-3.079180383224661144e-01,2.213804779241862253e+00,-6.191563735796894896e+00
2.135998746122820813e-01,-3.429992973037694626e-02,1.765646212441107643e+00,-2.810523558728271531e+00
2.134755036404806239e-01,1.541091214303515200e-02,1.648238347807757354e+00,4.599144756886634489e-01
2.179401819390075212e-01,1.024841802425241200e-01,1.857855996492295159e+00,3.739851601282180305e+00
2.433853937940471668e-01,4.617554696576081641e-01,2.401605676664031463e+00,7.167158846354794832e+00
3.110673417724861833e-01,7.742651534736261221e-01,3.252892856210558126e+00,9.107887296567184876e+00
3.680439852725115313e-01,3.239200306940068774e-01,4.041157216479081882e+00,6.258478876641325961e+00
3.835247312180259938e-01,4.100442574331994439e-02,4.496033836232854242e+00,2.876894663084507808e+00
3.839559324375327320e-01,-1.509190298612626303e-02,4.620119451393306598e+00,-3.923676484390578034e-01
3.794401940990331235e-01,-1.028050662424894873e-01,4.417365977490097073e+00,-3.669666172015523031e+00
3.541985541290275652e-01,-4.563586678432061672e-01,3.881120657916386829e+00,-7.084399866106287469e+00
2.872593536785726376e-01,-7.687046070200875825e-01,3.038321928266110472e+00,-9.037610007430552983e+00
2.302751598946790046e-01,-3.275070906223142564e-01,2.254199023808777902e+00,-6.235207764189479640e+00
2.144352569444883116e-01,-4.376230325161064444e-02,1.801255291900672129e+00,-2.859474922157456689e+00
2.139015606849599682e-01,1.606759691955922387e-02,1.678809493169181932e+00,4.077086931188595997e-01
2.187516359654348430e-01,1.085804620209020188e-01,1.883002935665150979e+00,3.683276887955977408e+00
2.447413000107294123e-01,4.641429589568032421e-01,2.420349815084162248e+00,7.087882942999432778e+00
3.117712751254295145e-01,7.597013448186842322e-01,3.259487324065072578e+00,8.944886904531349714e+00
3.677158126177856867e-01,3.204092617104487561e-01,4.032400825602353578e+00,6.124461818184863127e+00
3.832643879235048678e-01,4.374707350494546482e-02,4.474952650255491271e+00,2.759859826962987928e+00
3.838024968327507502e-01,-1.735207509912645163e-02,4.587599272257918415e+00,-5.043579566320969265e-01
3.784325421238299292e-01,-1.187932586776205696e-01,4.373816713180677773e+00,-3.779139280277147073e+00
3.508723749860110375e-01,-4.832745673043035706e-01,3.826989038236682905e+00,-7.173404726310012691e+00
2.831823694272211922e-01,-7.448701315051315941e-01,2.987485091772406953e+00,-8.822745605114837630e+00
2.294139131439906221e-01,-3.023294656215085863e-01,2.232849765359287364e+00,-5.929075191401855349e+00
2.148673439735270529e-01,-3.999749604368488254e-02,1.808924282537067274e+00,-2.579791156332937874e+00
2.145521644681398776e-01,2.053887156028783370e-02,1.714074175403339284e+00,6.807389604586472354e-01
2.208087920147464023e-01,1.353996853773059006e-01,1.945448454598891486e+00,3.955942195258564720e+00
2.509233342284248325e-01,5.143683048295885074e-01,2.509888610085997396e+00,7.334572081549608491e+00
3.196921151865269595e-01,7.225955304061402185e-01,3.352156439518546360e+00,8.654240327720771120e+00
3.702728023470140406e-01,2.758826532097471418e-01,4.081100400822422536e+00,5.652032020553439118e+00
3.833315297356093554e-01,3.422228130889706788e-02,4.478414706610780449e+00,2.321119391471258009e+00
3.833094626553786854e-01,-2.504893996106025492e-02,4.547636402192691385e+00,-9.352810646005508266e-01
3.758129750571795880e-01,-1.585878793961659483e-01,4.290802691640397626e+00,-4.212627965168540989e+00
3.421964749547349860e-01,-5.553185904402783146e-01,3.700950990211645308e+00,-7.560673558072536160e+00
2.724467530523339009e-01,-6.882812033054910295e-01,2.856050021313805143e+00,-8.416674852255045636e+00
2.261413539341129708e-01,-2.419815838430315336e-01,2.160680952392764365e+00,-5.296433748046014856e+00
2.150133704670167123e-01,-2.614876915338148686e-02,1.797707928362061169e+00,-1.985686128688312069e+00
2.155912536764783560e-01,3.266504539870782736e-02,1.761782165774577580e+00,1.266448610819312481e+00
2.249174190951571672e-01,1.911089831653248472e-01,2.051823542004323375e+00,4.548319502080444110e+00
2.631443361827899841e-01,6.046437256530415860e-01,2.674315951249265133e+00,7.832390575202690108e+00
3.333125967581388460e-01,6.398914192990311500e-01,3.518257988997218977e+00,8.087907566407979587e+00
3.744554693158697045e-01,2.039813392621641630e-01,4.171840300553009584e+00,4.865600376342601230e+00
3.834714921440475766e-01,1.746250073242330489e-02,4.492992358964625232e+00,1.575272183767220113e+00
3.821894179518116608e-01,-4.362867543476630500e-02,4.488116163187581442e+00,-1.672787465657669559e+00
3.703506923298587883e-01,-2.342325026987282510e-01,4.157218232418007808e+00,-4.962101542204832683e+00
3.265074304731151456e-01,-6.561561870891627901e-01,3.495945602119494122e+00,-8.115166189261721286e+00
2.572485679718479190e-01,-5.755017367425762087e-01,2.660763679848855645e+00,-7.653229554425422521e+00
2.220316065368780623e-01,-1.636629989817181829e-01,2.057191201774816403e+00,-4.362795319439822350e+00
2.152324358650837821e-01,-7.788481154275392684e-03,1.785113439250062717e+00,-1.091541658553045080e+00
2.175188445213754040e-01,6.053524794561406658e-02,1.838143348154277046e+00,2.153021928543259467e+00
2.328755821636531442e-01,2.911632463737453547e-01,2.217458913241056706e+00,5.452088709390707777e+00
2.832221495458726035e-01,7.009347997867262370e-01,2.921507488936382124e+00,8.351041705145723526e+00
3.496567944878890555e-01,4.978965348727046880e-01,3.735746487423309059e+00,7.110052793889539480e+00
3.785893938792687652e-01,1.245123919768941489e-01,4.281432794368646100e+00,3.790931365659174546e+00
3.832819653314394337e-01,-2.093424097408663146e-03,4.497377214520533073e+00,5.360721432000267184e-01
3.796389320717666882e-01,-8.509320168620844449e-02,4.388984094150618631e+00,-2.706216512407797037e+00
3.595536599914733178e-01,-3.630372376700404802e-01,3.953811970008690668e+00,-6.012861405702191853e+00
3.024527285673483945e-01,-7.236289544519753925e-01,3.206980171294503190e+00,-8.456325195034555264e+00
2.412796885324897667e-01,-4.111982420435634222e-01,2.429387938756434551e+00,-6.467216839542127005e+00
2.186733501782894551e-01,-8.812327478742940090e-02,1.948898883676527527e+00,-3.152186727900707641e+00
2.159761434783894762e-01,1.371898060654119962e-02,1.795989988131800219e+00,8.961392348167471211e-02
2.216190890175450678e-01,1.213709578745536533e-01,1.966836121339274435e+00,3.331940700602591843e+00
2.479987308037677474e-01,4.504323707402024257e-01,2.464974587596797218e+00,6.628710619633617185e+00
3.110958537281100500e-01,7.091694749337759118e-01,3.247964576154418026e+00,8.339267127276439595e+00
3.646664334192412094e-01,3.227224727360794576e-01,3.971759973541693522e+00,5.739689070349348832e+00
3.813626748559037494e-01,5.677878223268130464e-02,4.380323347003795220e+00,2.447937143319729003e+00
